note,id,name,desc,target,break_rate,break_move,player_show,hero_show,npc_show,boss_show,logicobject_show,show,,is_loop,loop_time,is_spasmodic,deltatime,buff_type,mutex_id,mutex_lv,script_type,param1,param2,param3,param4,param5,param6,param7,param8,param9
,2008,第一个技能8,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2009,第一个技能9,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2010,第一个技能10,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2011,第一个技能11,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2012,第一个技能12,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2013,第一个技能13,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2014,第一个技能14,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2015,第一个技能15,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2016,第一个技能16,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2017,第一个技能17,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2018,第一个技能18,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2019,第一个技能19,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2020,第一个技能20,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2101,第二个技能1,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2102,第二个技能2,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2103,第二个技能3,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2104,第二个技能4,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2105,第二个技能5,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2106,第二个技能6,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2107,第二个技能7,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2108,第二个技能8,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2109,第二个技能9,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2110,第二个技能10,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2111,第二个技能11,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2112,第二个技能12,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2113,第二个技能13,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2114,第二个技能14,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2115,第二个技能15,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2116,第二个技能16,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2117,第二个技能17,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2118,第二个技能18,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2119,第二个技能19,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2120,第二个技能20,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2201,第三个技能1,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2202,第三个技能2,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2203,第三个技能3,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2204,第三个技能4,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2205,第三个技能5,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2206,第三个技能6,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2207,第三个技能7,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2208,第三个技能8,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2209,第三个技能9,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2210,第三个技能10,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2211,第三个技能11,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2212,第三个技能12,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2213,第三个技能13,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2214,第三个技能14,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2215,第三个技能15,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2216,第三个技能16,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2217,第三个技能17,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2218,第三个技能18,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2219,第三个技能19,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2220,第三个技能20,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2301,第四个技能1,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2302,第四个技能2,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2303,第四个技能3,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2304,第四个技能4,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2305,第四个技能5,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2306,第四个技能6,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2307,第四个技能7,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2308,第四个技能8,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2309,第四个技能9,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
,2310,第四个技能10,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,2,-1,-1,1,100,0,,,,,,,
